57;4d6dab19e0e37922c6cdab1ee9d13a50;19.07.2016;15:57:45;1;TUM-09;Deutschland;Brandenburg;Potsdam, Stadt;94;
3006;20f2aef5d996d6ba34b602c72e0a937b;19.07.2016;15:57:46;1;TUM-01;Deutschland;Bayern;Neu-Ulm, Kreis;88;
3007;105bad9e8a2fe1e65c4af9e5f02ce3d4;19.07.2016;15:57:50;1;TUM-01;-;;;77;
58;c6861a55ddc9275453b04be4396cb0a1;19.07.2016;15:57:54;1;TUM-09;Deutschland;Hessen;Gro· Gerau, Kreis;93;
59;40c08f7ff5f216618e6552df271c394c;19.07.2016;15:57:57;1;TUM-09;Deutschland;Bayern;MÅnchen, Stadt und Kreis;91;
3008;76d9783b3760ef6caecfdf6222f6f665;19.07.2016;15:57:59;1;TUM-01;-;;;77;
60;f5ee581a21d1e7f7750dd43ebb466e9e;19.07.2016;15:58:01;1;TUM-09;Deutschland;Baden-WÅrttemberg;Stuttgart, Stadt;98;
3009;1418f97b5b878874c4958c539ad499e2;19.07.2016;15:58:01;1;TUM-01;Deutschland;Sachsen;Leipzig, Stadt und Leipzig, Kreis, Sitz: Borna;79;
3010;5842fe622296243e0462b0274c4c5d39;19.07.2016;15:58:01;1;TUM-01;Deutschland;Bayern;Augsburg, Stadt und Kreis;82;
61;3748b522ee227b6fff6bc396c98475d1;19.07.2016;15:58:02;1;TUM-09;Deutschland;Baden-WÅrttemberg;Ulm, Stadt und Alb-Donau-Kreis, Kreis, Sitz: Ulm;94;
62;a6f1eec620d19d3c1ccd7fe48c5a529c;19.07.2016;15:58:05;1;TUM-09;Deutschland;Bayern;GÅnzburg, Kreis;93;
63;699f935a42e357ab9890ce80ae8091c4;19.07.2016;15:58:08;1;TUM-09;Deutschland;Baden-WÅrttemberg;Esslingen/Neckar, Kreis;91;
3011;2d6bb46bef600ec6b3c8acb063473159;19.07.2016;15:58:08;1;TUM-01;-;;;84;
64;118f8aa46c3f78a2945572d0eba0eff1;19.07.2016;15:58:13;1;TUM-09;Deutschland;;;93;
65;8ab31759828d25d1f8067a76d6797d57;19.07.2016;15:58:18;1;TUM-09;Deutschland;Bayern;GÅnzburg, Kreis;92;
66;c9b816acb0ba8f9a62dfbf12d0719f17;19.07.2016;15:58:19;1;TUM-09;Deutschland;;Freie und Hansestadt Hamburg (Senat und BÅrgerschaft);95;
67;5aababb17019132f0c3e354c9eca5a8c;19.07.2016;15:58:25;1;TUM-09;Deutschland;Baden-WÅrttemberg;Ulm, Stadt und Alb-Donau-Kreis, Kreis, Sitz: Ulm;95;
68;5cee65741ad238e37ecbc1e111306224;19.07.2016;15:58:27;1;TUM-09;Deutschland;Baden-WÅrttemberg;Biberach/Ri·, Kreis;95;
3012;f44f2e9abd98c680a543175f4fa8eca2;19.07.2016;15:58:28;1;TUM-01;Deutschland;;;91;
69;50227813d33a978ab787ad0e4b00ed74;19.07.2016;15:58:30;1;TUM-09;Deutschland;Baden-WÅrttemberg;Rems-Murr-Kreis, Kreis, Sitz: Waiblingen;91;
70;3974a1d316482acac8e4263c7c998dfb;19.07.2016;15:58:34;1;TUM-09;Deutschland;Bayern;Donau-Ries, Kreis, Sitz: Donauwîrth;91;
71;52f286983dbeecdd95b647833993fc9a;19.07.2016;15:58:36;1;TUM-09;Deutschland;Baden-WÅrttemberg;Ulm, Stadt und Alb-Donau-Kreis, Kreis, Sitz: Ulm;92;
3013;71d35cd533c6f1c97837054b8dabcaa3;19.07.2016;15:58:37;1;TUM-01;Deutschland;Bayern;Memmingen, Stadt;82;
3014;1743d557d949249d5eacd812599fcb04;19.07.2016;15:58:39;1;TUM-01;Deutschland;Bayern;Augsburg, Stadt und Kreis;81;
72;73fe25b0a2198cbf1cb59261ff79c5cf;19.07.2016;15:58:40;1;TUM-09;Deutschland;Bayern;GÅnzburg, Kreis;93;
3015;f30748bfa264a025aa1bade00ca07c50;19.07.2016;15:58:40;1;TUM-01;Deutschland;Baden-WÅrttemberg;Karlsruhe, Stadt und Kreis;90;
73;55470e1aac7c60a243dca338a8e9fd30;19.07.2016;15:58:45;1;TUM-09;Deutschland;Niedersachsen;Hameln-Pyrmont, Kreis: Sitz: Hameln;94;
74;210477d89409de45487e58fafcc1c6e0;19.07.2016;15:58:47;1;TUM-09;-;;;86;
3016;c05918baea404eb3c774274dc9e55d13;19.07.2016;15:58:47;1;TUM-01;Deutschland;Baden-WÅrttemberg;Ulm, Stadt und Alb-Donau-Kreis, Kreis, Sitz: Ulm;86;
75;89bc1c5512d8ca0650c8c906cc061305;19.07.2016;15:58:49;1;TUM-09;Deutschland;Baden-WÅrttemberg;Gîppingen, Kreis;90;
76;44e804e1d5f108f2a8ba9e390a58cbae;19.07.2016;15:59:03;1;TUM-09;Deutschland;Baden-WÅrttemberg;Ulm, Stadt und Alb-Donau-Kreis, Kreis, Sitz: Ulm;94;
